source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
2490146588530876800,36.90067241408956,-3.666892050437458,4416.6636,14.650146,15.374443,13.841171,intra,14.643667968459756
2490145209846098688,36.82537559445561,-3.686718576084115,,19.664211,21.059113,18.412287,intra,20.249866406639807
2490158781942658176,36.84927447846395,-3.6114311041060145,,18.497862,19.66894,17.260845,intra,18.882775959587416
2490144179053945472,36.86139929262329,-3.714158162776303,,19.848661,21.00474,18.673069,intra,20.178774156690668
2490160396850377856,36.84398814443748,-3.5478196901231436,,20.130833,20.57473,19.475714,intra,20.087417074587837
2490144045910240000,36.83268142952436,-3.729397539758362,5688.3335,14.525076,14.884411,14.012471,intra,14.49249970793304
2490146652954998784,36.88456136768687,-3.6618004705247933,,20.441986,20.744637,19.826345,intra,20.405769797556164
2490145725242056064,36.899930621952144,-3.685598824785427,,19.945238,20.098728,19.417543,intra,19.934412641258604
2490140914878798080,36.9095380779637,-3.744520685797685,,20.22733,21.145603,19.053751,intra,20.413189458316072
2490160328130897152,36.85097697558002,-3.5616925733958187,,21.030499,,,intra,
2490144007255122688,36.86116870591443,-3.7375280129861754,,18.066916,18.926836,17.12671,intra,18.12929520900197
2490143869816171648,36.90462100547378,-3.728831470587095,,17.436855,18.786997,16.291386,intra,17.890052353673294
2490143560578651776,36.82821924938653,-3.7562065484470493,,19.749237,20.398626,19.157387,intra,19.708819859590363
2490160396850376448,36.83918473132751,-3.551068078286441,,19.04024,19.123837,18.781256,intra,19.089754681631526
2490158575784217856,36.835363788514705,-3.645982808840588,,17.416676,17.77498,16.884571,intra,17.382566954801845
2490159400417815808,36.86074365294302,-3.585628233603156,4770.527,12.484797,13.06241,11.788249,intra,12.446263292262
2490165138495538432,36.91225906369567,-3.577659914635702,,20.655838,21.77303,19.395828,intra,21.018065932960674
2490145038047288448,36.84735384569648,-3.6859391304969957,,20.328836,20.683329,19.680246,intra,20.287803188318776
