source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
6323221625366050560,220.12082736942824,-13.497660655868948,,20.602707,21.061653,19.7753,intra,20.564989324822648
6323223235979590144,220.16906705376172,-13.460731051648185,,19.326414,19.995945,18.470827,intra,19.31843246173263
6323211484949060736,220.18814808157978,-13.472803438365931,,18.093222,18.928713,17.230402,intra,18.12468578202465
6323223583871502336,220.14326731030013,-13.427657032137848,,20.696804,20.47549,19.551104,intra,20.660160944371658
6323222754943256576,220.07893118404823,-13.454089331910103,,19.030962,19.640205,17.958492,intra,19.057943502674647
6323223751375683840,220.20531560895444,-13.427611231394508,,17.82048,18.290089,17.180468,intra,17.777011155332534
6323223098540655232,220.09120180941224,-13.426830154982186,,19.902681,20.544441,19.148493,intra,19.875277426130662
6323222239547160320,220.0608997959954,-13.488183621479065,,19.030294,19.422268,18.389233,intra,18.9881563837915
6323225984758678656,220.04888588424166,-13.426086823033756,,18.951187,19.239922,18.440596,intra,18.92565669942612
6323222205187426688,220.03790698648186,-13.481452948438083,,17.586798,18.272282,16.691553,intra,17.58974860352712
6323223648296472320,220.17346724930877,-13.421571484319472,,20.418077,20.019217,18.715517,intra,20.381632408088524
6323211489244147968,220.18701633932213,-13.475073241907209,,20.104002,20.478535,19.577387,intra,20.06905165867528
6323222239547157760,220.05323129059204,-13.492782284807655,,18.620712,19.258629,17.739843,intra,18.611586198183094
6323221895949280768,220.0932044130744,-13.480037848453442,6061.7397,11.197228,11.4874115,10.766149,intra,11.180987557456138
6323225812959988736,219.98901949016917,-13.42296902860691,,17.775187,18.180113,17.218775,intra,17.736219955313132
6323223648296473856,220.17273605948844,-13.418560506112092,,20.16542,20.855742,19.185911,intra,20.189286599067877
6323223717015950464,220.16724882408977,-13.419556141833944,,17.787586,18.64279,16.877592,intra,17.83868712503172
6323225984758682112,220.0369737761368,-13.42095589530569,,17.64928,18.902874,16.50529,intra,18.026393289308757
6323211489244149504,220.18778090421168,-13.46176695985647,3722.0,16.236855,17.180208,15.155312,intra,16.38955563055735
6323222892381692416,220.10014920338165,-13.438666005322155,5087.8804,14.038254,14.480389,13.4430685,intra,13.995984645421412
6323225984758681984,220.04274185029428,-13.420684483473734,,18.75232,19.941492,17.653694,intra,19.05295306959347
6323223648296474240,220.18269294356296,-13.417898568138146,,19.60533,20.446676,18.64527,intra,19.66813609104515
6323223820095276800,220.19986200682058,-13.425390383130935,,20.550825,21.41686,19.13734,intra,20.84605491800007
6323223579576990848,220.15336702210567,-13.430297831506685,5763.75,16.095541,16.444025,15.586848,intra,16.064266941845087
6323223098540658816,220.08807979442955,-13.421290463286919,,18.947239,20.535944,17.715424,intra,19.708822002454724
