source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
5070112896114737408,39.20947564520506,-27.370502756049333,4738.17,15.675764,16.27375,14.941509,intra,15.641704080951385
5070113858186832128,39.21295788506341,-27.31576341593502,,19.866417,20.742899,18.713085,intra,20.021452044234625
5070117259801486720,39.14813607843254,-27.286330526446644,5692.5,14.869413,15.200193,14.361056,intra,14.839821667090723
5070117362880735104,39.149542772518934,-27.26660661675414,,20.682812,21.167248,19.457901,intra,20.717341197074955
5070120352177972864,39.19684315696962,-27.15693200491409,,20.409342,21.268421,19.343605,intra,20.51793461298153
5070117118067825280,39.18529716617152,-27.277620423644947,,18.525969,19.737509,17.430449,intra,18.839369564442507
5070117255506778240,39.14053905103876,-27.280549437248975,,19.170317,20.23888,18.16403,intra,19.34747306101956
5070120382243187456,39.2139346552791,-27.162246462304154,,19.972061,20.137884,19.306139,intra,19.943187845719933
5070115713613258624,39.242948505357795,-27.26976026395593,,17.330004,17.654263,16.847878,intra,17.303719317227124
5070112891820243584,39.207885667038234,-27.370785451374083,,18.894571,20.121885,17.74675,intra,19.25530704959704
5070113823827672448,39.22680038698827,-27.32225502472544,,19.26638,19.571924,18.764223,intra,19.239956297189924
5070115674959020288,39.22348939260727,-27.26455260323674,,20.710186,20.935448,20.068989,intra,20.678085254087392
5070118187514445056,39.13983934471903,-27.248084724172653,,17.165163,18.134296,16.18288,intra,17.284854749693753
5070119042213386880,39.219417637050455,-27.215675123805415,,19.44066,19.893902,18.873276,intra,19.398941206155573
5070118664256056960,39.18841231041972,-27.262601177484022,,18.656408,19.364155,17.838396,intra,18.648543430713044
5070115576173868160,39.22717532389608,-27.291652152227954,,20.95002,21.638973,20.01602,intra,20.962350829690646
5070119076573124480,39.18385614127812,-27.219989663049788,,18.16589,18.29981,17.737747,intra,18.173523512150545
5070115301295960704,39.236071977079924,-27.30833686677746,,20.897203,20.982645,19.596676,intra,20.868632947555394
5070120352177501952,39.19792033235265,-27.160416837881744,,20.117762,20.939007,18.726181,intra,20.37127421587723
5070119145292599808,39.24305511543233,-27.233203326219535,,19.818127,20.993826,18.616224,intra,20.180644013142615
5070117191081572480,39.17313633155318,-27.271351283378333,,20.746645,21.373299,19.666115,intra,20.780568008422375
5070120214738549888,39.15359031197184,-27.15646763281402,,20.894419,21.526268,19.606606,intra,21.00091246604616
5070120008580119808,39.136729334411136,-27.196708920876226,,20.8653,20.890314,19.67068,intra,20.823896864488443
5070115610533606400,39.23274579814287,-27.28929270336525,,20.554874,21.111662,19.234535,intra,20.644673398327605
5070113682093968640,39.21245235522371,-27.33979673245906,,19.196829,20.820076,17.89867,intra,20.072850755651366
5070115812397976704,39.24517589971174,-27.24215481155626,,18.318167,20.11536,17.014183,intra,19.42156516585936
5070113755108195968,39.209259385732565,-27.331854458833376,,17.296165,18.236841,16.340748,intra,17.393269989324644
5070118801695214592,39.21342317688815,-27.242587711461375,,18.303617,19.1504,17.363472,intra,18.361650833441782
5070116572606492160,39.145653577454055,-27.32559365748768,,20.92824,19.881937,20.007378,intra,21.08830078019306
5070119630623430912,39.230605861499306,-27.168723899214182,5842.5,15.931218,16.261759,15.453277,intra,15.904712034892796
5070114128770580352,39.1921453263351,-27.304822821182572,,20.189169,20.72725,18.961014,intra,20.24059504684606
5070114060051102848,39.20018478506352,-27.307313191174032,,18.307854,19.577606,17.141384,intra,18.714061380562832
5070120283458460160,39.21529462721484,-27.17135816711134,,18.010103,19.425533,16.84337,intra,18.536824110268544
5070115782332735232,39.236723798824215,-27.26299781454667,5142.0,16.155449,16.595324,15.562985,intra,16.11333340650977
5070120146019506944,39.165404837169106,-27.167338670300715,4922.5,16.229527,16.84029,15.490484,intra,16.197116589306642
5070120180379245824,39.14788955165208,-27.173055032256705,,18.258045,18.695778,17.667585,intra,18.216064216834393
5070118805989711488,39.209839708784145,-27.237734359454805,,17.078264,17.380526,16.604445,intra,17.055320186498463
5070119012148141568,39.19883212064401,-27.221932347786364,,18.548576,18.914057,17.96343,intra,18.51023543963641
5070113853892666368,39.205658773077175,-27.326000353420447,,19.435583,20.429165,18.424723,intra,19.578744578981148
5070119832487370880,39.178877386433,-27.198159316425272,4427.785,16.589418,17.277607,15.799575,intra,16.573409418758185
5070113991331622528,39.17433905211328,-27.318844382535893,,18.77914,19.209454,18.216576,intra,18.738556263440508
5070118702909938304,39.202809612095336,-27.2442585128952,,20.079153,20.09188,19.659855,intra,20.110511667528467
5070120141725018496,39.16720610278817,-27.16529382354272,,20.90632,22.096266,19.965168,intra,21.11301796709735
5070120554041880064,39.19323287198224,-27.15625108051076,,18.01771,19.420538,16.833355,intra,18.54888239020063
5070120588401618688,39.15953113660691,-27.155562158109912,,19.073275,20.351784,17.852621,intra,19.529371096870012
5070113338498957568,39.178243245769565,-27.358678634034376,,20.232641,20.055437,18.327314,intra,20.272543086266353
5070118668550758528,39.19170020937186,-27.25453748080434,,20.070883,20.462992,19.577698,intra,20.0371876299983
5070117049348346624,39.1575904165374,-27.28557461238023,,18.826674,19.0343,18.353495,intra,18.8159019915493
5070118599831282432,39.191153409725395,-27.271121342822795,5067.0,14.371845,14.836448,13.7572775,intra,14.328642979879254
5070113544655010688,39.16864567952751,-27.34979053062707,,19.099415,19.531044,18.439926,intra,19.05606635211253
5070113342791313664,39.17150833546828,-27.352761925921246,,18.861559,19.374285,17.935843,intra,18.83964942093542
5070120455256751872,39.21430896930313,-27.157209710172697,,20.506363,21.052696,19.112066,intra,20.621500412172363
5070113480230267520,39.137845274507924,-27.34877341954863,3974.3,16.925858,17.830896,15.965854,intra,17.011117290057868
5070113789467934208,39.221338652876845,-27.33357606425257,,17.389252,17.781542,16.853958,intra,17.352389829113754
5070115674959018368,39.22191214407438,-27.279043855057356,,20.817858,21.508623,19.29143,intra,21.074004005028094
5070119252666047872,39.24444425452911,-27.205056254292224,,21.142855,,,intra,
5070119729407958528,39.15942714448443,-27.21401832237316,,20.612307,20.824001,19.925774,intra,20.577581825032826
5070118217579463424,39.14537889395133,-27.244860704269932,,19.41959,20.135048,18.475784,intra,19.44075173871837
5070118939133970688,39.16534445115751,-27.235908691510684,,18.516134,19.536636,17.490082,intra,18.67923435041144
5070115297001891840,39.2390147984718,-27.3102086793986,,21.092113,,,intra,
5070115365721369344,39.23806997284403,-27.303535837105795,,18.671736,19.34881,17.948816,intra,18.644818673208068
5070310013639148288,36.824011657390024,-27.15718021840521,,19.739704,20.9948,18.248299,intra,20.423115936711092
5070304275562790528,36.78196265521331,-27.175485714378457,,19.741537,20.321768,18.919483,intra,19.714898418530023
5070304206843308416,36.74635914386733,-27.18837359742254,,20.80818,21.144953,19.53776,intra,20.81689897903702
5070300706443946240,36.84985328212264,-27.244455815271344,,20.144382,21.052948,18.935802,intra,20.343551485606103
5070300946962800896,36.80200369470181,-27.233558462195447,,20.811256,20.738358,19.615107,intra,20.76778265438203
5070303489583440384,36.77955933003113,-27.23925492953072,,20.550043,20.676933,19.984022,intra,20.53758969136285
5070302110899251712,36.706650112382356,-27.256905648135362,,19.358566,20.650286,18.180391,intra,19.791075426141163
5070304382936537856,36.785838897855506,-27.170618201227697,6728.8726,10.579739,10.83489,10.196452,intra,10.575144073506435
5070303347849833216,36.74615209643366,-27.257014248525323,,17.963118,18.694683,17.142294,intra,17.96029815136779
5070306955624186368,36.8436050943895,-27.192864738973128,,18.917564,19.205944,18.518044,intra,18.90580202481734
5070304314217061376,36.78531096629206,-27.177299739128337,,18.809778,19.03917,18.33315,intra,18.795547175386897
5070303833180725120,36.73136584592568,-27.207984440099413,4970.0,13.97963,14.4737425,13.340803,intra,13.936197273315708
5070304142418370304,36.75614878637288,-27.212540307312764,,17.591099,17.79779,17.180565,intra,17.58976314749372
5070310258451798656,36.79031308464452,-27.15440353633293,,19.947311,20.237322,19.607012,intra,19.943951981690848
5070305104491044224,36.75222840585217,-27.165852876998407,,19.012842,19.665243,17.965576,intra,19.044678754840813
5070304997119039104,36.74930375234846,-27.175859966664493,,17.528944,18.815815,16.418274,intra,17.906025551302307
5070300873948675712,36.811230024876245,-27.23926235527729,,18.473083,19.676348,17.31513,intra,18.82385866206318
5070299980595476992,36.86997790850956,-27.245924882068103,,20.090153,21.005585,19.142178,intra,20.174804887239187
5070303008546375040,36.67729579893698,-27.230182868595325,,20.39225,21.389927,19.165192,intra,20.652976706789005
5070301050041604352,36.81809043831872,-27.213281555579684,,20.290495,20.62863,19.774822,intra,20.259527601371506
5070304589094657536,36.722416981446976,-27.19325249921971,,20.8162,21.850914,19.424246,intra,21.215105873462182
5070306856837386496,36.89312616150069,-27.192664741563615,,20.635063,21.393707,19.442228,intra,20.75478156747917
5070302905467789440,36.67278561769203,-27.252095768066688,,19.927713,20.621815,19.060577,intra,19.92665015459663
5070303798820986880,36.72076533210613,-27.213698541941692,,19.413815,19.805777,18.798681,intra,19.372615637228375
5070303558302834816,36.76690885199082,-27.22381209420725,4229.0,16.711887,17.530952,15.8219795,intra,16.746311053871796
5070300912602377728,36.79360959286291,-27.237007630541953,,19.581968,20.5002,18.425068,intra,19.7592668327652
5070304829613155072,36.68780807657092,-27.185937848440187,,19.641708,19.773598,19.033464,intra,19.623066182593202
5070303420863882368,36.73934529143544,-27.2485928508906,,17.50064,18.321888,16.61803,intra,17.533636010150193
5070303661381757568,36.705694741605804,-27.239570244569094,,20.95614,21.662928,19.762333,intra,21.05501168679514
5070306715104934784,36.87442919713109,-27.20370269748312,,19.028708,20.378027,17.833519,intra,19.52269735829359
5070304550440687232,36.71271204272627,-27.212060640013217,,18.413408,18.965946,17.724873,intra,18.372982534358684
5070306921261922048,36.86602729867454,-27.195968077430443,,18.720984,19.309715,18.001957,intra,18.68485635456517
5070304962757551744,36.73920553683579,-27.192229450238113,,19.12828,20.488352,17.94192,intra,19.623913821843832
5070307505377514368,36.87895975276958,-27.14985208318638,5670.5,16.045385,16.406046,15.532132,intra,16.012639744196704
5070304275562786816,36.776662902280144,-27.183173994607806,,20.643707,21.062271,19.924685,intra,20.600306764652423
5070300981322539136,36.82738458845756,-27.23084730571152,,20.577639,20.511604,18.678827,intra,20.65121083950387
5070304825318601600,36.69438392281183,-27.179441330541007,,20.799109,22.039364,19.578476,intra,21.224495979885596
5070300942668156416,36.81369580266722,-27.22588252630982,,18.984753,20.300325,17.786966,intra,19.452534768062677
5070299916170566784,36.88740815380149,-27.258780957770867,5412.0,16.600603,16.981972,16.05913,intra,16.56406693962428
5070300878243241600,36.822883047510345,-27.23942162001858,4994.5,16.770296,17.360638,16.051613,intra,16.73426880614518
5070310017933645696,36.826107784546096,-27.166712982189587,6412.5,12.607296,12.862296,12.200644,intra,12.599260710066464
5070310121012860416,36.843742031803735,-27.156128076160357,,17.403841,18.002422,16.626982,intra,17.374090512288994
5070304413001728640,36.69038885549964,-27.23344806630609,,20.108265,21.628962,18.917921,intra,20.7559240718019
5070300873948674176,36.81579707791272,-27.24601871657692,,20.049913,20.91007,18.815283,intra,20.23729462812377
5070306959916931584,36.833794950484176,-27.189833752569957,,17.914589,18.653362,17.04384,intra,17.923833387856114
5070306719398762624,36.86543759333526,-27.205951827544148,,18.553854,19.396608,17.623241,intra,18.607529126532302
5070304279857323520,36.773734130635816,-27.183771664552705,,19.432497,20.814648,18.189796,intra,19.997734969055514
5070303966325136256,36.790378009275884,-27.20770491188753,,20.056446,19.793226,18.238894,intra,20.054008474715904
5070306719398762496,36.8728817166279,-27.203371305486993,,17.682196,18.757568,16.650578,intra,17.875969013778704
5070306818182712192,36.877962774854474,-27.190697421223867,,20.049227,21.50987,18.703527,intra,20.795463060276663
5070304004979432704,36.802321679678265,-27.200492784496497,5407.5,13.86325,14.243888,13.323007,intra,13.826850961803178
