source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
5897230516796628352,214.13090611222302,-52.73145963932445,,19.679539,20.228836,18.731571,intra,19.666675222315657
5897230516796624256,214.13049642255234,-52.73257956995279,,18.781294,19.094496,17.770409,intra,18.746515665405646
5897230512497596160,214.1274989686861,-52.721751172781886,5014.2437,16.587448,17.169636,15.88131,intra,16.549868469558177
5897230516806753664,214.12880073438018,-52.732388652702596,4467.5,15.98485,16.582647,15.083211,intra,15.972352765870099
5897230581219076736,214.12250752764456,-52.71953952015705,,19.777576,20.758934,18.748934,intra,19.923302634865
5897230516796660608,214.1268885602195,-52.72082801622043,,18.847988,19.51601,18.023186,intra,18.83438174783277
5897230516797895808,214.1343182040698,-52.728387787421894,,20.330732,21.36217,19.69536,intra,20.353819046847384
5897230516797896320,214.13033718159355,-52.72521452015147,,20.509695,,,intra,
5897230516797895168,214.12435019659904,-52.72857220280081,,20.956873,21.499369,20.02002,intra,20.941073915263704
5897230585517373568,214.12421746753267,-52.7169726595482,,20.499756,20.756783,19.732601,intra,20.457911528338354
5897230310639463936,214.13290971681621,-52.73377489876474,,20.448524,21.099735,19.646168,intra,20.428778693110086
5897230516797894272,214.12759752556238,-52.7315620525063,,20.758871,,18.926577,intra,
5897230516797892864,214.12220250287118,-52.7357711555767,,20.777487,21.537462,20.005861,intra,20.77069809757454
5897230516797893376,214.12444628163882,-52.734616375097396,,20.518597,20.866385,19.822634,intra,20.476142475952763
5897230516796626816,214.12721172782338,-52.73242656484117,,19.80415,19.749466,18.550194,intra,19.761995777725566
5897230512499070464,214.1292886907941,-52.725626076647735,,19.410019,20.072529,18.61892,intra,19.39027985741477
5897230512499066624,214.13165477727088,-52.72742172906911,,19.836628,20.36451,18.85469,intra,19.82591660395511
5897230306347358976,214.12732627121784,-52.73625114669822,,18.90683,19.632019,18.00245,intra,18.920716725976384
5897230512499061632,214.12688149440095,-52.72997561134887,,18.164715,18.71582,17.2447,intra,18.147620941776328
5897230512499074816,214.12454107285978,-52.723818463185694,,19.31596,19.956795,18.580093,intra,19.286348283544303
5897230512499053440,214.12540594341417,-52.73510900657081,,19.547617,20.377613,18.677261,intra,19.579642557603304
5896396502876547456,211.66668902273662,-55.08725658005951,,19.463223,20.10781,18.65991,intra,19.442653810411223
5896397052632480384,211.73341035571278,-55.05545046585565,,20.10484,20.611021,19.229784,intra,20.075733055458485
5896396021840736384,211.75786942952635,-55.08650222080286,,20.667088,20.863508,20.19903,intra,20.658643063182925
5896396910886587776,211.69677066979702,-55.076457711656616,,19.458216,19.679728,18.183823,intra,19.44512380403573
5896396945248773504,211.71175785141514,-55.067081099094246,,20.771694,20.530714,19.404007,intra,20.72823094774795
5896396605955875584,211.6762128370593,-55.067371736255545,,20.374102,21.134785,19.624935,intra,20.363395841766568
5896396674675237248,211.74647846914735,-55.081943072729935,,20.094997,21.651598,19.12511,intra,20.57372975733324
5896397048327660544,211.7331214080146,-55.04824591195017,,18.286028,18.96868,17.514368,intra,18.266392163508694
5896396915193523328,211.71156116616396,-55.07023798890679,,20.483828,21.062727,19.704527,intra,20.452255391773008
5896396709034977024,211.70349131100187,-55.08483320173207,,18.767488,19.463245,17.997614,intra,18.749548670301092
5896396777771282176,211.762826575583,-55.060405163154684,,19.251328,20.046185,18.311655,intra,19.293109205248257
5896396983912932736,211.68133281053716,-55.060079955898146,,19.259832,19.871773,18.546299,intra,19.225173761891515
5896397155728603392,211.73790303554193,-55.0219618328682,,20.716429,,,intra,
5896396021840209024,211.76105227325797,-55.080560294232406,,19.980707,20.629843,19.139717,intra,19.966654476613332
5896397018273808000,211.7082438739806,-55.04944248919875,,20.742567,21.218733,19.606707,intra,20.75237949858649
5896397018272681728,211.69987121508163,-55.05044691705641,,20.406826,20.659693,19.845592,intra,20.379733499474252
5896396983912998912,211.67531618959245,-55.06149729583836,,20.84047,,,intra,
5896396743394741504,211.73110677784263,-55.070983923957904,,20.236376,20.76008,19.439783,intra,20.201273891599545
5896396915193522688,211.71169366867144,-55.072540226721884,,20.576086,20.910017,19.12206,intra,20.634454953389792
5896396743394721280,211.72805708069268,-55.07943273598737,,18.783936,19.284035,17.964186,intra,18.748796044102722
5896396743411536896,211.73451386470563,-55.074391433130245,,17.230024,17.802706,16.519485,intra,17.19209051997099
5896396777754480512,211.74938251495087,-55.069198011199326,,20.007252,20.660793,19.310034,intra,19.97493508948611
5896396674675244928,211.73454441660328,-55.078947996112994,,20.939085,,,intra,
5896397013965994240,211.70886811398927,-55.04350039609597,,18.683645,19.324205,17.863453,intra,18.66496672774609
5896396709051799040,211.70768591432503,-55.075964162438275,,17.094004,17.865429,16.222862,intra,17.111016220822385
5896396743411536256,211.7368292778616,-55.07503175819244,5081.6665,16.285244,16.860977,15.577405,intra,16.24733449214247
5896396915210228352,211.70111331654329,-55.07733689552854,,18.007671,18.323366,16.936672,intra,17.97918412753307
5896396709034979456,211.6966875459414,-55.083456230613706,,19.910822,20.866358,18.760832,intra,20.103822899179846
5896396910886589440,211.6890263820236,-55.075903263169025,,18.551214,19.128206,17.854729,intra,18.512636423056257
5896396605972586240,211.6615490700307,-55.07684520363191,4930.0,15.9369,16.440983,15.282976,intra,15.893743435331682
5896396709035089664,211.70934624573727,-55.08374228429711,,20.426485,20.794909,19.708391,intra,20.38318643330015
5896397052633542272,211.7306040725859,-55.050334249148825,,20.75821,20.893246,20.302624,intra,20.76111242520089
5896397048325731456,211.72966305098606,-55.044012637639064,,20.13891,20.456451,19.623816,intra,20.10994950115955
5896398628873872000,211.7694701626019,-55.01296154321353,,19.122261,19.730553,18.270683,intra,19.103450387589472
5896396674676437504,211.72653315438797,-55.08533334993482,,20.651634,20.624832,20.108503,intra,20.667217634170786
5896398628873872128,211.76142584333923,-55.01273695045096,,19.407919,20.124876,18.601849,intra,19.399557347693882
5896397087009130752,211.75895205818645,-55.044001698970966,,20.51921,20.760906,19.259224,intra,20.50709445205773
5896397121353224320,211.727447850365,-55.03700236856066,,20.891695,,,intra,
5896397048325703808,211.72786739326946,-55.04839513784787,,19.322014,20.075348,18.57221,intra,19.310147234279327
5896397013965965568,211.6988026058761,-55.04785253313214,,19.22983,19.740145,18.27369,intra,19.21201661831566
5896396709051795072,211.70021124839448,-55.08090633203259,4599.2974,16.740381,17.336615,15.983765,intra,16.70827069146261
5896396880834844544,211.767160402851,-55.05295027159207,,20.494484,20.91706,19.529825,intra,20.466059356748996
5896396537237490432,211.68424802612938,-55.08051936516388,,20.561258,20.944353,19.767254,intra,20.51847955155156
5896397018289655552,211.71113524661325,-55.052976392099644,,20.923502,19.919939,20.10711,intra,21.09908990802622
5896396537253101952,211.68802504121123,-55.08368759519892,,18.382822,19.015774,17.624002,intra,18.354924611018177
5896397121368870016,211.7280913325424,-55.04178058440581,,20.481415,20.98642,19.852003,intra,20.437991687759183
5896398633180411264,211.7700161328058,-55.0086286649664,,19.583153,20.12685,18.702944,intra,19.559267316632564
5896396846490963200,211.7587817052367,-55.05975446357489,,20.718466,20.690628,19.792053,intra,20.683713855238338
5896396601648948864,211.66762309685657,-55.0742171258715,,18.743122,19.46345,17.966095,intra,18.73027337080245
5896396709036179072,211.71633224880495,-55.087246873170066,,20.875195,21.16179,19.847588,intra,20.83958565736772
5896396537237491200,211.6846909415286,-55.0822052664378,,20.290564,20.812363,19.4415,intra,20.26031640348986
5896396537237491584,211.68340780412166,-55.082952510070385,,20.502645,20.953903,19.568773,intra,20.47397899415454
5896396571612840576,211.6613485968438,-55.08566575092278,,18.403845,19.019754,17.599,intra,18.379544159437383
5896397048325702144,211.73842737310272,-55.04885175136655,,19.621191,20.324461,18.76615,intra,19.619542505583738
5896397052633628928,211.73734612917218,-55.053108820456764,,20.745245,,,intra,
5896396983912935552,211.69241272204363,-55.0571081195459,,19.675842,20.433504,18.874998,intra,19.674232384266052
5896396605956964864,211.67840246141074,-55.07303216593527,,21.09978,,,intra,
5896398633180454144,211.7681606640261,-55.01316680816217,,20.514309,,,intra,
5896396709036249984,211.7001690706138,-55.08259735089476,,20.839527,20.66254,19.767385,intra,20.80504159074828
5896397155728416512,211.74666570112373,-55.02453840924179,,18.574541,19.161318,17.752281,intra,18.54873832859589
5896396537237488640,211.68024938942554,-55.074589320166254,,20.631224,20.423878,19.27601,intra,20.58792583320654
5896395918760976128,211.75232204660497,-55.08737630734665,,19.851673,20.594522,19.134455,intra,19.832891913611228
5896396670368398336,211.73731696272068,-55.082367308094085,,20.030474,,,intra,
5896396021840190848,211.76356446899842,-55.08682655570113,,19.13229,19.6557,18.24224,intra,19.10704659082809
5896397018273807232,211.7145459291399,-55.050734507593766,,20.58011,21.477283,19.570595,intra,20.68139271762026
5896396777754570112,211.7544622176957,-55.08246033093933,,20.362665,21.192734,19.250937,intra,20.478291624795443
5896396674675354496,211.73653435901798,-55.079063611550744,,20.299566,20.909138,19.441103,intra,20.28199505160555
5896397018273806336,211.71231408354078,-55.0478985001078,,20.965157,21.419828,20.176027,intra,20.924869829141944
5896396983912999040,211.6780373759096,-55.06225023545799,,20.183327,20.877842,19.820028,intra,20.140520187329415
5896396983912999168,211.68869308195173,-55.065937553073084,,20.403357,,,intra,
5896396846475114752,211.7363380359529,-55.058937809606725,,20.706263,,,intra,
5896396915210235392,211.69718892491431,-55.06676466400779,4764.42,16.321754,16.87257,15.590093,intra,16.283769884655875
5896396915210235520,211.7029371658376,-55.06533848981774,,18.849508,19.419739,18.06194,intra,18.81789463545078
5896396915193523712,211.70005901079566,-55.063447281673135,,20.294039,21.197042,18.931824,intra,20.580051841511487
5896396743394832000,211.73591339702963,-55.07559496510848,,20.606966,20.223053,18.89127,intra,20.57286493630515
5896396983929712512,211.68801988262643,-55.0661772801584,,17.945702,18.513659,17.147673,intra,17.914935356782113
5896396674675355392,211.73882631108393,-55.07599615126119,,20.176582,20.906837,19.382381,intra,20.168479879604668
5896396846490758144,211.73937406320766,-55.06449589471136,,19.771233,20.231253,19.206312,intra,19.729362290657576
5896396743394832256,211.73240042440827,-55.073705721474944,,20.035694,20.424873,19.260475,intra,19.99264772836549
5896396743411543168,211.7362433753501,-55.06436919184951,,20.056889,,,intra,
5896396605972589952,211.66209768407563,-55.06967894803147,,19.609373,20.342707,18.885653,intra,19.59014240035007
5896396846490758400,211.75375181019302,-55.06242836385158,,18.104713,18.693161,17.262682,intra,18.08170833485856
5896396743394831616,211.73236616633622,-55.076980177146595,,20.161804,20.863535,19.553568,intra,20.1258519520774
5896396846475115904,211.73991401616257,-55.062903795380706,,20.65976,21.001287,19.860502,intra,20.61638705842357
5896397117045311232,211.73074309032515,-55.02518336028741,,19.207571,19.838089,18.308924,intra,19.200331455250044
5896397018273804800,211.70888251339048,-55.042905547107296,,20.932102,,,intra,
5896396605955875328,211.67931426446452,-55.06907583414277,,20.461576,21.10208,19.741629,intra,20.430233543696435
5896396915210232704,211.6856074208538,-55.07307507115292,,19.19644,19.908562,18.469421,intra,19.174628005213787
5896396777771278336,211.7538185310652,-55.068262043585555,,19.143211,19.964619,18.089893,intra,19.232101288870844
5896396605955874944,211.66956344509114,-55.06734887454261,,20.228624,20.679585,19.480309,intra,20.186469908461714
5896396812131016832,211.77083867287467,-55.06717065729054,3397.0,12.299194,14.106733,11.024979,intra,13.376537623746573
5896396812131016960,211.77044298453274,-55.06750399354474,,18.250591,,,intra,
5896396605955875072,211.666308474327,-55.06520129357805,,20.517897,21.757896,19.487547,intra,20.807199413744993
